symbol,name,category,sub_category,candidate_status,eligibility_status,gate_passed,blocked,block_reason,observation_reason,data_quality_status,history_status,cache_status,liquidity_status,price_quality_status,strategy_eligibility,remediation_priority,requires_manual_review,exclude_from_candidate_pool,factor_score_status,factor_gate_status,recommended_action,notes
589820,科创200ETF建信,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589850,科创50ETF东财,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589950,科创100ETF富国,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589960,科创新能源ETF易方达,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589980,科创100ETF汇添富,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159001,货币ETF易方达,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159003,招商快线ETF,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159005,快钱ETF汇添富,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159010,港股通科技ETF博时,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159015,恒生港股通科技ETF国联,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159016,证券ETF广发,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159028,港股汽车ETF天弘,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159101,港股通科技ETF华夏,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159102,港股通生物科技ETF华安,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159105,恒生生物科技ETF易方达,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159109,恒生50ETF景顺,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159117,港股通红利低波ETF鹏华,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159118,港股通红利低波ETF华夏,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159119,800现金流ETF招商,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159120,港股通科技ETF国联安,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159121,港股通汽车ETF易方达,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159125,港股通科技ETF招商,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159126,港股通50ETF南方,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159127,港股通红利ETF南方,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159128,港股科技ETF天弘,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159130,恒生生物科技ETF鹏华,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159131,港股通信息技术ETF华宝,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159132,恒生生物科技ETF富国,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159135,港股通科技ETF前海开源,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
159137,港股通医疗ETF华宝,,,blocked_no_used_factors,blocked,False,True,no_used_factors,,not_in_diagnosis,unknown,unknown,unknown,unknown,,,False,False,no_used_factors,blocked_for_strategy_use,do not score as low; wait for usable factor coverage,"no_used_factors is unscoreable evidence, not a low score"
