symbol,name,category,sub_category,failure_type,primary_failure_type,secondary_failure_type,row_count,min_required_rows,first_date,last_date,latest_expected_date,end_date_gap_days,history_status,cache_status,liquidity_status,price_quality_status,metadata_status,strategy_eligibility,remediation_priority,recommended_action,requires_refresh,requires_manual_review,exclude_from_candidate_pool,reason,notes
563850,食品ETF广发,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,91,250,2025-12-19,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 91 < 250; avg_amount_20 3219209.90 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563870,通用航空ETF鹏华,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,74,250,2026-01-15,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 74 < 250; avg_amount_20 3377699.90 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563890,国企红利ETF创金合信,theme,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,136,250,2025-10-17,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 136 < 250; avg_amount_20 434660.80 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563930,上证增强ETF招商,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,81,250,2026-01-06,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 81 < 250; avg_amount_20 2937982.90 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563960,300质量ETF兴全,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,79,250,2026-01-08,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 79 < 250; avg_amount_20 5917967.05 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563980,800红利低波ETF鑫元,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,121,250,2025-11-07,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 121 < 250; avg_amount_20 3652112.35 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588130,科创医药ETF华夏,industry,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,231,250,2025-05-28,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 231 < 250; avg_amount_20 10521242.25 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588140,科创200ETF广发,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,138,250,2025-10-15,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 138 < 250; avg_amount_20 10649636.50 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588270,科创200ETF易方达,unknown,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,219,250,2025-06-16,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 219 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588410,科创创业人工智能ETF鹏华,theme,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,82,250,2026-01-05,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 82 < 250; avg_amount_20 12494624.30 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588420,科创创业人工智能ETF摩根,theme,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,82,250,2026-01-05,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 82 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588430,科创创业人工智能ETF工银,theme,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,85,250,2025-12-29,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 85 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588480,科创创业人工智能ETF中金,theme,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,1,250,2026-05-12,2026-05-12,2026-05-15,3,very_short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 1 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588520,科创增强ETF永赢,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,203,250,2025-07-08,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 203 < 250; avg_amount_20 5297742.95 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588550,科创综指增强ETF易方达,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,155,250,2025-09-12,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 155 < 250; avg_amount_20 2954783.20 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588670,科创综指增强ETF嘉实,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,220,250,2025-06-13,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 220 < 250; avg_amount_20 2340931.90 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588690,科创增强ETF银华,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,165,250,2025-08-29,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 165 < 250; avg_amount_20 2588203.30 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588710,科创半导体设备ETF华泰柏瑞,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,227,250,2025-06-04,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 227 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588920,科创芯片ETF鹏华,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,189,250,2025-07-28,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 189 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588940,科创50ETF富国,broad_based,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,228,250,2025-06-03,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 228 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588980,科创100ETF广发,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,185,250,2025-08-01,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 185 < 250; avg_amount_20 3893554.45 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589020,科创半导体设备ETF鹏华,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,161,250,2025-09-04,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 161 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589030,科创芯片设计ETF易方达,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,72,250,2026-01-19,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 72 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589050,科创综指ETF兴业,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,174,250,2025-08-18,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 174 < 250; avg_amount_20 5361967.95 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589070,科创芯片设计ETF天弘,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,68,250,2026-01-23,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 68 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589090,科创AIETF鹏华,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,167,250,2025-08-27,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 167 < 250; avg_amount_20 11961901.10 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589110,科创人工智能ETF国泰,theme,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,138,250,2025-10-15,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 138 < 250; avg_amount_20 13477269.95 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589120,科创创新药ETF汇添富,unknown,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,150,250,2025-09-19,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 150 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589130,科创芯片ETF易方达,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,79,250,2026-01-08,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 79 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589150,科创50ETF平安,broad_based,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,81,250,2026-01-06,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 81 < 250; avg_amount_20 9312883.65 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589160,科创芯片ETF广发,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,63,250,2026-01-30,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 63 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589170,科创芯片设计ETF鹏华,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,58,250,2026-02-06,2026-05-12,2026-05-15,3,very_short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 58 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589180,科创新材料ETF汇添富,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,219,250,2025-06-16,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 219 < 250; avg_amount_20 4498278.15 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589190,科创芯片ETF华宝,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,66,250,2026-01-27,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 66 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589200,科创200ETF工银,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,180,250,2025-08-08,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 180 < 250; avg_amount_20 6477775.05 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589210,科创芯片设计ETF广发,industry,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,89,250,2025-12-23,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 89 < 250; avg_amount_20 8900822.80 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589220,科创200ETF国泰,unknown,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,67,250,2026-01-26,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 67 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589230,科创人工智能ETF南方,theme,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,62,250,2026-02-02,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 62 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589250,科创芯片设计ETF浦银,industry,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,26,250,2026-04-01,2026-05-12,2026-05-15,3,very_short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 26 < 250; avg_amount_20 16630324.90 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589260,科创芯片设计ETF国泰,industry,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,25,250,2026-04-02,2026-05-12,2026-05-15,3,very_short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 25 < 250; avg_amount_20 17721230.55 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589270,科创100ETF前海开源,unknown,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,8,250,2026-04-28,2026-05-12,2026-05-15,3,very_short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 8 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589380,科创AIETF富国,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,208,250,2025-07-01,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 208 < 250; avg_amount_20 10016430.30 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589550,科创价值ETF华夏,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,189,250,2025-07-28,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 189 < 250; avg_amount_20 1448926.10 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589560,科创人工智能ETF汇添富,theme,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,160,250,2025-09-05,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 160 < 250; avg_amount_20 18464898.70 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589580,科创综指ETF兴银,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,222,250,2025-06-11,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 222 < 250; avg_amount_20 3075353.85 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589700,科创成长ETF南方,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,226,250,2025-06-05,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 226 < 250; avg_amount_20 6590296.85 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589720,科创创新药ETF国泰,unknown,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,185,250,2025-08-01,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 185 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589780,科创200ETF富国,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,145,250,2025-09-26,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 145 < 250; avg_amount_20 5229573.65 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589820,科创200ETF建信,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,154,250,2025-09-15,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 154 < 250; avg_amount_20 16673629.40 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589850,科创50ETF东财,broad_based,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,179,250,2025-08-11,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 179 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589950,科创100ETF富国,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,136,250,2025-10-17,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 136 < 250; avg_amount_20 10454474.30 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589960,科创新能源ETF易方达,industry,指数型-股票,insufficient_rows,new_etf_short_history,insufficient_rows,149,250,2025-09-22,2026-05-12,2026-05-15,3,short_history,fresh,ok,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 149 < 250,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589980,科创100ETF汇添富,unknown,指数型-股票,insufficient_rows;zero_or_low_liquidity,new_etf_short_history,insufficient_rows;zero_or_low_liquidity;low_liquidity,243,250,2025-05-12,2026-05-12,2026-05-15,3,short_history,fresh,low_liquidity,ok,warning,blocked_short_history,P1_short_history_observe,keep observation_only until row_count reaches the minimum history requirement,False,False,True,too few rows: 243 < 250; avg_amount_20 6397730.45 < 20000000.00,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
