symbol,name,category,sub_category,row_count,min_required_rows,rows_needed,first_date,last_date,latest_expected_date,end_date_gap_days,history_status,liquidity_status,observation_status,observation_priority,estimated_trading_days_until_eligible,estimated_calendar_date_until_eligible,requires_manual_review,manual_review_reason,low_liquidity_flag,abnormal_return_flag,candidate_status,recommended_action,notes
589250,科创芯片设计ETF浦银,industry,指数型-股票,26,250,224,2026-04-01,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,224,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159173,农牧ETF南方,unknown,指数型-股票,25,250,225,2026-04-02,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,225,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159177,工程机械ETF鹏华,unknown,指数型-股票,25,250,225,2026-04-02,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,225,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159195,石油ETF华安,industry,指数型-股票,25,250,225,2026-04-02,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,225,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159197,石油ETF招商,industry,指数型-股票,25,250,225,2026-04-02,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,225,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589260,科创芯片设计ETF国泰,industry,指数型-股票,25,250,225,2026-04-02,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,225,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159176,家电ETF华宝,unknown,指数型-股票,24,250,226,2026-04-03,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,226,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159180,软件ETF银华,unknown,指数型-股票,24,250,226,2026-04-03,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,226,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
516370,电力ETF汇添富,unknown,指数型-股票,24,250,226,2026-04-03,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,226,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159199,石油ETF平安,industry,指数型-股票,21,250,229,2026-04-09,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,229,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159188,红利100ETF景顺,unknown,指数型-股票,20,250,230,2026-04-10,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,230,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159009,创业板新能源ETF易方达,broad_based,指数型-股票,18,250,232,2026-04-14,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,232,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159007,养殖ETF华泰柏瑞,industry,指数型-股票,15,250,235,2026-04-17,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,235,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560410,电池ETF鹏华,unknown,指数型-股票,15,250,235,2026-04-17,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,235,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159019,石油ETF华宝,industry,指数型-股票,11,250,239,2026-04-23,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,239,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159022,科创创业人工智能ETF富国,theme,指数型-股票,10,250,240,2026-04-24,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,240,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159026,石油ETF南方,industry,指数型-股票,10,250,240,2026-04-24,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,240,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
515640,家电ETF华夏,unknown,指数型-股票,10,250,240,2026-04-24,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,240,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159018,石油ETF广发,industry,指数型-股票,9,250,241,2026-04-27,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,241,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159020,养殖ETF易方达,industry,指数型-股票,9,250,241,2026-04-27,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,241,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159008,证券ETF景顺,industry,指数型-股票,8,250,242,2026-04-28,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,242,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159013,工业互联网ETF大成,unknown,指数型-股票,8,250,242,2026-04-28,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,242,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159178,消费电子ETF汇添富,industry,指数型-股票,8,250,242,2026-04-28,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,242,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589270,科创100ETF前海开源,unknown,指数型-股票,8,250,242,2026-04-28,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,242,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159192,家电ETF汇添富,unknown,指数型-股票,6,250,244,2026-04-30,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,244,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
512430,家居家电ETF华泰柏瑞,unknown,指数型-股票,6,250,244,2026-04-30,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,244,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560450,电力ETF天弘,unknown,指数型-股票,6,250,244,2026-04-30,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,244,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560470,有色ETF易方达,industry,指数型-股票,6,250,244,2026-04-30,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,244,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159193,新能源电池ETF银华,industry,指数型-股票,5,250,245,2026-05-06,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,245,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159017,石油ETF工银,industry,指数型-股票,3,250,247,2026-05-08,2026-05-12,2026-05-15,3,very_short_history,low_liquidity,very_short_history,P3_archive_watch,247,unknown,False,,True,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159182,家电ETF南方,unknown,指数型-股票,3,250,247,2026-05-08,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,247,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
512140,电力ETF华安,unknown,指数型-股票,2,250,248,2026-05-11,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,248,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159030,粮食ETF华夏,unknown,指数型-股票,1,250,249,2026-05-12,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,249,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
159032,工业有色ETF易方达,industry,指数型-股票,1,250,249,2026-05-13,2026-05-13,2026-05-15,2,very_short_history,ok,very_short_history,P3_archive_watch,249,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
516840,N汽车ETF南方,unknown,指数型-股票,1,250,249,2026-05-13,2026-05-13,2026-05-15,2,very_short_history,ok,very_short_history,P3_archive_watch,249,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588480,科创创业人工智能ETF中金,theme,指数型-股票,1,250,249,2026-05-12,2026-05-12,2026-05-15,3,very_short_history,ok,very_short_history,P3_archive_watch,249,unknown,False,,False,False,blocked_short_history,archive watch; revisit after substantially more trading history accumulates,observation only; never enter candidate strategy until candidate gate is rerun cleanly; short history is not a low score; short history is not a low score; it blocks strategy eligibility until enough rows accumulate
